freq (Hz)	real	complex
0.000000E+0	6.956281E+3	0.000000E+0
2.500000E-1	5.557229E+3	-2.767972E+3
5.000000E-1	3.037382E+3	-3.170104E+3
7.500000E-1	1.959688E+3	-1.984415E+3
1.000000E+0	2.278174E+3	-1.520240E+3
1.250000E+0	2.105896E+3	-2.118744E+3
1.500000E+0	9.662096E+2	-2.236140E+3
1.750000E+0	1.844364E+2	-1.329599E+3
2.000000E+0	3.790892E+2	-5.451816E+2
2.250000E+0	5.981330E+2	-5.506172E+2
2.500000E+0	1.881681E+2	-5.722612E+2
2.750000E+0	-1.961769E+2	-7.806734E+0
3.000000E+0	9.360333E+0	5.548243E+2
3.250000E+0	2.703343E+2	5.624620E+2
3.500000E+0	3.810694E+1	4.886224E+2
3.750000E+0	-2.744063E+2	8.678146E+2
4.000000E+0	-1.534050E+2	1.336931E+3
4.250000E+0	7.787108E+1	1.402945E+3
4.500000E+0	-5.249834E+1	1.357173E+3
4.750000E+0	-2.732634E+2	1.652035E+3
5.000000E+0	-1.392727E+2	2.024987E+3
5.250000E+0	9.849876E+1	2.017919E+3
5.500000E+0	-4.212003E+1	1.848702E+3
5.750000E+0	-4.023260E+2	2.011156E+3
6.000000E+0	-5.088075E+2	2.414679E+3
6.250000E+0	-4.019305E+2	2.639036E+3
6.500000E+0	-4.360512E+2	2.711729E+3
6.750000E+0	-5.592451E+2	2.936400E+3
7.000000E+0	-4.832934E+2	3.218868E+3
7.250000E+0	-3.348278E+2	3.250005E+3
7.500000E+0	-4.621798E+2	3.159155E+3
7.750000E+0	-7.644368E+2	3.326560E+3
8.000000E+0	-8.547864E+2	3.694861E+3
8.250000E+0	-7.546409E+2	3.897746E+3
8.500000E+0	-7.964729E+2	3.945539E+3
8.750000E+0	-9.524176E+2	4.145504E+3
9.000000E+0	-9.117133E+2	4.435975E+3
9.250000E+0	-7.615106E+2	4.466719E+3
9.500000E+0	-9.152290E+2	4.317033E+3
9.750000E+0	-1.345284E+3	4.459551E+3
1.000000E+1	-1.551866E+3	4.950731E+3
1.025000E+1	-1.389168E+3	5.308168E+3
1.050000E+1	-1.285948E+3	5.318055E+3
1.075000E+1	-1.489799E+3	5.340681E+3
1.100000E+1	-1.702899E+3	5.627023E+3
1.125000E+1	-1.688191E+3	5.925378E+3
1.150000E+1	-1.666979E+3	6.018268E+3
1.175000E+1	-1.836177E+3	6.108017E+3
1.200000E+1	-2.002067E+3	6.370993E+3
1.225000E+1	-2.004815E+3	6.610486E+3
1.250000E+1	-2.052420E+3	6.671820E+3
1.275000E+1	-2.309076E+3	6.772250E+3
1.300000E+1	-2.560780E+3	7.093504E+3
1.325000E+1	-2.613152E+3	7.438957E+3
1.350000E+1	-2.639876E+3	7.616048E+3
1.375000E+1	-2.816730E+3	7.782371E+3
1.400000E+1	-2.986093E+3	8.089664E+3
1.425000E+1	-3.015579E+3	8.361914E+3
1.450000E+1	-3.111813E+3	8.470392E+3
1.475000E+1	-3.419675E+3	8.652335E+3
1.500000E+1	-3.682431E+3	9.083170E+3
1.525000E+1	-3.689803E+3	9.501071E+3
1.550000E+1	-3.697892E+3	9.663499E+3
1.575000E+1	-3.977212E+3	9.813965E+3
1.600000E+1	-4.302147E+3	1.024577E+4
1.625000E+1	-4.364160E+3	1.075403E+4
1.650000E+1	-4.349944E+3	1.102283E+4
1.675000E+1	-4.579532E+3	1.122766E+4
1.700000E+1	-4.882404E+3	1.169598E+4
1.725000E+1	-4.916820E+3	1.226140E+4
1.750000E+1	-4.839622E+3	1.256264E+4
1.775000E+1	-5.030680E+3	1.273809E+4
1.800000E+1	-5.376118E+3	1.317704E+4
1.825000E+1	-5.490168E+3	1.378606E+4
1.850000E+1	-5.460750E+3	1.418895E+4
1.875000E+1	-5.662199E+3	1.448414E+4
1.900000E+1	-5.979180E+3	1.506004E+4
1.925000E+1	-5.995399E+3	1.578623E+4
1.950000E+1	-5.855049E+3	1.620629E+4
1.975000E+1	-6.075729E+3	1.647476E+4
2.000000E+1	-6.514936E+3	1.719860E+4
2.025000E+1	-6.464407E+3	1.829559E+4
2.050000E+1	-5.894314E+3	1.898193E+4
2.075000E+1	-5.611109E+3	1.909351E+4
2.100000E+1	-5.899816E+3	1.941410E+4
2.125000E+1	-6.019278E+3	2.032747E+4
2.150000E+1	-5.496681E+3	2.114805E+4
2.175000E+1	-4.933443E+3	2.132795E+4
2.200000E+1	-4.902039E+3	2.135822E+4
2.225000E+1	-4.993285E+3	2.175696E+4
2.250000E+1	-4.782860E+3	2.208818E+4
2.275000E+1	-4.868594E+3	2.194411E+4
2.300000E+1	-5.841678E+3	2.212997E+4
2.325000E+1	-6.829107E+3	2.364269E+4
2.350000E+1	-6.345260E+3	2.585412E+4
2.375000E+1	-4.433337E+3	2.696364E+4
2.400000E+1	-2.808522E+3	2.627154E+4
2.425000E+1	-2.756410E+3	2.497416E+4
2.450000E+1	-3.821087E+3	2.453245E+4
2.475000E+1	-4.796720E+3	2.512527E+4
2.500000E+1	-5.195978E+3	2.601927E+4
2.525000E+1	-5.330004E+3	2.673373E+4
2.550000E+1	-5.527417E+3	2.734086E+4
2.575000E+1	-5.807061E+3	2.802387E+4
2.600000E+1	-6.087827E+3	2.883627E+4
2.625000E+1	-6.301052E+3	2.979323E+4
2.650000E+1	-6.318828E+3	3.085869E+4
2.675000E+1	-6.059179E+3	3.180683E+4
2.700000E+1	-5.764762E+3	3.235235E+4
2.725000E+1	-5.953785E+3	3.261077E+4
2.750000E+1	-6.796568E+3	3.326002E+4
2.775000E+1	-7.630185E+3	3.484568E+4
2.800000E+1	-7.578040E+3	3.691985E+4
2.825000E+1	-6.754553E+3	3.843067E+4
2.850000E+1	-6.218536E+3	3.916717E+4
2.875000E+1	-6.422020E+3	4.009790E+4
2.900000E+1	-6.510510E+3	4.183362E+4
2.925000E+1	-5.766289E+3	4.362995E+4
2.950000E+1	-4.830260E+3	4.470015E+4
2.975000E+1	-4.523852E+3	4.559713E+4
3.000000E+1	-4.355958E+3	4.715532E+4
3.025000E+1	-3.486031E+3	4.891979E+4
3.050000E+1	-2.355124E+3	5.004439E+4
3.075000E+1	-1.823553E+3	5.098062E+4
3.100000E+1	-1.412931E+3	5.262957E+4
3.125000E+1	-1.486078E+2	5.449660E+4
3.150000E+1	1.490931E+3	5.552240E+4
3.175000E+1	2.377795E+3	5.614444E+4
3.200000E+1	2.903966E+3	5.753950E+4
3.225000E+1	4.285419E+3	5.936232E+4
3.250000E+1	6.232772E+3	6.037262E+4
3.275000E+1	7.513377E+3	6.080388E+4
3.300000E+1	8.331179E+3	6.184847E+4
3.325000E+1	9.826437E+3	6.328793E+4
3.350000E+1	1.172137E+4	6.402290E+4
3.375000E+1	1.292561E+4	6.443049E+4
3.400000E+1	1.393791E+4	6.565104E+4
3.425000E+1	1.602001E+4	6.709080E+4
3.450000E+1	1.856436E+4	6.733877E+4
3.475000E+1	2.007087E+4	6.694438E+4
3.500000E+1	2.105547E+4	6.739168E+4
3.525000E+1	2.294926E+4	6.807100E+4
3.550000E+1	2.492326E+4	6.750531E+4
3.575000E+1	2.527692E+4	6.675171E+4
3.600000E+1	2.517676E+4	6.786659E+4
3.625000E+1	2.705390E+4	6.973020E+4
3.650000E+1	2.994062E+4	6.959908E+4
3.675000E+1	3.085602E+4	6.825255E+4
3.700000E+1	3.039608E+4	6.885853E+4
3.725000E+1	3.189701E+4	7.098142E+4
3.750000E+1	3.505965E+4	7.109836E+4
3.775000E+1	3.612289E+4	6.937237E+4
3.800000E+1	3.507990E+4	6.986399E+4
3.825000E+1	3.635812E+4	7.279739E+4
3.850000E+1	4.047188E+4	7.325385E+4
3.875000E+1	4.180825E+4	7.020947E+4
3.900000E+1	3.831446E+4	7.009102E+4
3.925000E+1	3.692867E+4	7.673990E+4
3.950000E+1	4.386381E+4	8.365564E+4
3.975000E+1	5.442518E+4	8.239902E+4
4.000000E+1	5.903156E+4	7.473500E+4
4.025000E+1	5.628392E+4	6.976104E+4
4.050000E+1	5.339261E+4	7.125426E+4
4.075000E+1	5.517066E+4	7.448894E+4
4.100000E+1	5.912429E+4	7.484177E+4
4.125000E+1	6.151573E+4	7.328194E+4
4.150000E+1	6.250154E+4	7.248614E+4
4.175000E+1	6.379945E+4	7.260333E+4
4.200000E+1	6.553359E+4	7.268532E+4
4.225000E+1	6.728338E+4	7.285196E+4
4.250000E+1	6.949040E+4	7.329180E+4
4.275000E+1	7.236171E+4	7.335296E+4
4.300000E+1	7.524914E+4	7.274504E+4
4.325000E+1	7.789289E+4	7.199119E+4
4.350000E+1	8.074329E+4	7.121724E+4
4.375000E+1	8.383971E+4	6.997489E+4
4.400000E+1	8.683110E+4	6.823629E+4
4.425000E+1	8.984119E+4	6.608221E+4
4.450000E+1	9.274443E+4	6.289715E+4
4.475000E+1	9.425560E+4	5.859143E+4
4.500000E+1	9.362381E+4	5.483518E+4
4.525000E+1	9.235492E+4	5.304257E+4
4.550000E+1	9.205616E+4	5.212720E+4
4.575000E+1	9.172626E+4	5.070945E+4
4.600000E+1	9.005687E+4	5.028976E+4
4.625000E+1	8.924612E+4	5.280006E+4
4.650000E+1	9.253676E+4	5.582059E+4
4.675000E+1	9.817376E+4	5.461274E+4
4.700000E+1	1.003175E+5	4.942318E+4
4.725000E+1	9.717125E+4	4.640055E+4
4.750000E+1	9.416379E+4	4.949475E+4
4.775000E+1	9.692509E+4	5.507781E+4
4.800000E+1	1.043487E+5	5.697229E+4
4.825000E+1	1.111599E+5	5.389460E+4
4.850000E+1	1.147370E+5	4.918426E+4
4.875000E+1	1.164314E+5	4.542547E+4
4.900000E+1	1.179088E+5	4.247551E+4
4.925000E+1	1.193346E+5	3.964356E+4
4.950000E+1	1.205879E+5	3.689390E+4
4.975000E+1	1.217532E+5	3.407559E+4
5.000000E+1	1.224132E+5	3.102896E+4
5.025000E+1	1.221619E+5	2.846684E+4
5.050000E+1	1.217917E+5	2.727154E+4
5.075000E+1	1.226419E+5	2.696423E+4
5.100000E+1	1.247975E+5	2.607314E+4
5.125000E+1	1.270098E+5	2.402860E+4
5.150000E+1	1.284642E+5	2.174680E+4
5.175000E+1	1.298329E+5	2.019774E+4
5.200000E+1	1.323566E+5	1.897343E+4
5.225000E+1	1.361744E+5	1.652923E+4
5.250000E+1	1.397526E+5	1.187547E+4
5.275000E+1	1.412971E+5	6.003681E+3
5.300000E+1	1.409246E+5	1.075463E+3
5.325000E+1	1.406868E+5	-2.236790E+3
5.350000E+1	1.417416E+5	-5.683300E+3
5.375000E+1	1.425785E+5	-1.071219E+4
5.400000E+1	1.414680E+5	-1.598472E+4
5.425000E+1	1.395348E+5	-1.945876E+4
5.450000E+1	1.391091E+5	-2.196085E+4
5.475000E+1	1.397398E+5	-2.605453E+4
5.500000E+1	1.387213E+5	-3.176164E+4
5.525000E+1	1.354884E+5	-3.643388E+4
5.550000E+1	1.323677E+5	-3.905988E+4
5.575000E+1	1.305315E+5	-4.151318E+4
5.600000E+1	1.284453E+5	-4.485292E+4
5.625000E+1	1.252353E+5	-4.766664E+4
5.650000E+1	1.222975E+5	-4.919968E+4
5.675000E+1	1.202709E+5	-5.082218E+4
5.700000E+1	1.177572E+5	-5.295094E+4
5.725000E+1	1.146254E+5	-5.395861E+4
5.750000E+1	1.129724E+5	-5.390546E+4
5.775000E+1	1.127487E+5	-5.552673E+4
5.800000E+1	1.104596E+5	-5.903134E+4
5.825000E+1	1.052683E+5	-6.007086E+4
5.850000E+1	1.022806E+5	-5.661115E+4
5.875000E+1	1.053271E+5	-5.397832E+4
5.900000E+1	1.098511E+5	-5.801801E+4
5.925000E+1	1.084770E+5	-6.600254E+4
5.950000E+1	1.015231E+5	-7.011975E+4
5.975000E+1	9.603427E+4	-6.847914E+4
6.000000E+1	9.529868E+4	-6.658935E+4
6.025000E+1	9.546315E+4	-6.819553E+4
6.050000E+1	9.298146E+4	-7.075956E+4
6.075000E+1	8.952802E+4	-7.120735E+4
6.100000E+1	8.766713E+4	-7.070053E+4
6.125000E+1	8.650573E+4	-7.133986E+4
6.150000E+1	8.430539E+4	-7.231576E+4
6.175000E+1	8.189029E+4	-7.208300E+4
6.200000E+1	8.078529E+4	-7.143097E+4
6.225000E+1	8.040557E+4	-7.191552E+4
6.250000E+1	7.929760E+4	-7.330970E+4
6.275000E+1	7.733893E+4	-7.450685E+4
6.300000E+1	7.509730E+4	-7.524279E+4
6.325000E+1	7.267304E+4	-7.554448E+4
6.350000E+1	7.037734E+4	-7.511797E+4
6.375000E+1	6.892997E+4	-7.432925E+4
6.400000E+1	6.810162E+4	-7.417487E+4
6.425000E+1	6.680572E+4	-7.457639E+4
6.450000E+1	6.507021E+4	-7.444147E+4
6.475000E+1	6.403186E+4	-7.382855E+4
6.500000E+1	6.361280E+4	-7.399198E+4
6.525000E+1	6.241989E+4	-7.490261E+4
6.550000E+1	6.038171E+4	-7.506508E+4
6.575000E+1	5.905158E+4	-7.429938E+4
6.600000E+1	5.871054E+4	-7.419975E+4
6.625000E+1	5.772508E+4	-7.516147E+4
6.650000E+1	5.554791E+4	-7.553493E+4
6.675000E+1	5.377596E+4	-7.459111E+4
6.700000E+1	5.329598E+4	-7.377336E+4
6.725000E+1	5.289887E+4	-7.402561E+4
6.750000E+1	5.173177E+4	-7.437224E+4
6.775000E+1	5.064005E+4	-7.417336E+4
6.800000E+1	5.002509E+4	-7.430392E+4
6.825000E+1	4.885083E+4	-7.500925E+4
6.850000E+1	4.689290E+4	-7.505185E+4
6.875000E+1	4.553938E+4	-7.411757E+4
6.900000E+1	4.523599E+4	-7.365334E+4
6.925000E+1	4.455497E+4	-7.421548E+4
6.950000E+1	4.288064E+4	-7.443511E+4
6.975000E+1	4.151860E+4	-7.369265E+4
7.000000E+1	4.104289E+4	-7.325476E+4
7.025000E+1	4.017171E+4	-7.361665E+4
