freq (Hz)	real	complex
3.175000E+1	4.002802E+3	9.052405E+4
3.200000E+1	4.718877E+3	9.220153E+4
3.225000E+1	6.369326E+3	9.451056E+4
3.250000E+1	8.693538E+3	9.587608E+4
3.275000E+1	1.011003E+4	9.659898E+4
3.300000E+1	1.096066E+4	9.828518E+4
3.325000E+1	1.288531E+4	1.005540E+5
3.350000E+1	1.546086E+4	1.017266E+5
3.375000E+1	1.695802E+4	1.022807E+5
3.400000E+1	1.791552E+4	1.040259E+5
3.425000E+1	2.026026E+4	1.063831E+5
3.450000E+1	2.341994E+4	1.072999E+5
3.475000E+1	2.525397E+4	1.073094E+5
3.500000E+1	2.628098E+4	1.085917E+5
3.525000E+1	2.872117E+4	1.105750E+5
3.550000E+1	3.190181E+4	1.109309E+5
3.575000E+1	3.329900E+4	1.104146E+5
3.600000E+1	3.368538E+4	1.117930E+5
3.625000E+1	3.607139E+4	1.143324E+5
3.650000E+1	3.978745E+4	1.147870E+5
3.675000E+1	4.134288E+4	1.137468E+5
3.700000E+1	4.122258E+4	1.149605E+5
3.725000E+1	4.343495E+4	1.180689E+5
3.750000E+1	4.774040E+4	1.187949E+5
3.775000E+1	4.954054E+4	1.172865E+5
3.800000E+1	4.891529E+4	1.185883E+5
3.825000E+1	5.159002E+4	1.227183E+5
3.850000E+1	5.789065E+4	1.229010E+5
3.875000E+1	5.961524E+4	1.179009E+5
3.900000E+1	5.353972E+4	1.173346E+5
3.925000E+1	4.981967E+4	1.276239E+5
3.950000E+1	5.863561E+4	1.398786E+5
3.975000E+1	7.443019E+4	1.409266E+5
4.000000E+1	8.306965E+4	1.317405E+5
4.025000E+1	8.120642E+4	1.250304E+5
4.050000E+1	7.850774E+4	1.268982E+5
4.075000E+1	8.188179E+4	1.310186E+5
4.100000E+1	8.759805E+4	1.310974E+5
4.125000E+1	9.052192E+4	1.293459E+5
4.150000E+1	9.216381E+4	1.298317E+5
4.175000E+1	9.581171E+4	1.313367E+5
4.200000E+1	1.003651E+5	1.311391E+5
4.225000E+1	1.035147E+5	1.303562E+5
4.250000E+1	1.064913E+5	1.310905E+5
4.275000E+1	1.114237E+5	1.320535E+5
4.300000E+1	1.171706E+5	1.309958E+5
4.325000E+1	1.214832E+5	1.287474E+5
4.350000E+1	1.249168E+5	1.273763E+5
4.375000E+1	1.293281E+5	1.264523E+5
4.400000E+1	1.343698E+5	1.242344E+5
4.425000E+1	1.384203E+5	1.208967E+5
4.450000E+1	1.414965E+5	1.177627E+5
4.475000E+1	1.445262E+5	1.146895E+5
4.500000E+1	1.469214E+5	1.108779E+5
4.525000E+1	1.475036E+5	1.072963E+5
4.550000E+1	1.471037E+5	1.057531E+5
4.575000E+1	1.478477E+5	1.060661E+5
4.600000E+1	1.501994E+5	1.063670E+5
4.625000E+1	1.527810E+5	1.060016E+5
4.650000E+1	1.550667E+5	1.061592E+5
4.675000E+1	1.584171E+5	1.074677E+5
4.700000E+1	1.640515E+5	1.085561E+5
4.725000E+1	1.712282E+5	1.075321E+5
4.750000E+1	1.779512E+5	1.040274E+5
4.775000E+1	1.829102E+5	9.938845E+4
4.800000E+1	1.864788E+5	9.523381E+4
4.825000E+1	1.900499E+5	9.195778E+4
4.850000E+1	1.944336E+5	8.854970E+4
4.875000E+1	1.989653E+5	8.397266E+4
4.900000E+1	2.024708E+5	7.853032E+4
4.925000E+1	2.048587E+5	7.336724E+4
4.950000E+1	2.070321E+5	6.885767E+4
4.975000E+1	2.093941E+5	6.440635E+4
5.000000E+1	2.115101E+5	5.978431E+4
5.025000E+1	2.133297E+5	5.548649E+4
5.050000E+1	2.155193E+5	5.153300E+4
5.075000E+1	2.182115E+5	4.713411E+4
5.100000E+1	2.206024E+5	4.201450E+4
5.125000E+1	2.223213E+5	3.694270E+4
5.150000E+1	2.241181E+5	3.237401E+4
5.175000E+1	2.265919E+5	2.761031E+4
5.200000E+1	2.292450E+5	2.191024E+4
5.225000E+1	2.313878E+5	1.544449E+4
5.250000E+1	2.329781E+5	8.572602E+3
5.275000E+1	2.339728E+5	1.210714E+3
5.300000E+1	2.339059E+5	-6.444570E+3
5.325000E+1	2.328012E+5	-1.361263E+4
5.350000E+1	2.314894E+5	-2.005245E+4
5.375000E+1	2.303328E+5	-2.649061E+4
5.400000E+1	2.286637E+5	-3.327701E+4
5.425000E+1	2.261472E+5	-3.972103E+4
5.450000E+1	2.235104E+5	-4.547487E+4
5.475000E+1	2.211054E+5	-5.132362E+4
5.500000E+1	2.180213E+5	-5.767038E+4
5.525000E+1	2.136650E+5	-6.348974E+4
5.550000E+1	2.090104E+5	-6.791933E+4
5.575000E+1	2.050750E+5	-7.171441E+4
5.600000E+1	2.013049E+5	-7.585327E+4
5.625000E+1	1.968215E+5	-7.982879E+4
5.650000E+1	1.921730E+5	-8.276968E+4
5.675000E+1	1.883006E+5	-8.521716E+4
5.700000E+1	1.847291E+5	-8.815042E+4
5.725000E+1	1.804997E+5	-9.112693E+4
5.750000E+1	1.761046E+5	-9.318597E+4
5.775000E+1	1.726094E+5	-9.490621E+4
5.800000E+1	1.694035E+5	-9.758432E+4
5.825000E+1	1.648693E+5	-1.007332E+5
5.850000E+1	1.591357E+5	-1.024442E+5
5.875000E+1	1.541845E+5	-1.022861E+5
5.900000E+1	1.510120E+5	-1.019710E+5
5.925000E+1	1.484434E+5	-1.028238E+5
5.950000E+1	1.451579E+5	-1.042454E+5
5.975000E+1	1.413335E+5	-1.051568E+5
6.000000E+1	1.377277E+5	-1.055180E+5
6.025000E+1	1.344403E+5	-1.057880E+5
6.050000E+1	1.312446E+5	-1.060236E+5
6.075000E+1	1.281749E+5	-1.061469E+5
6.100000E+1	1.252327E+5	-1.062798E+5
6.125000E+1	1.222341E+5	-1.063793E+5
6.150000E+1	1.192597E+5	-1.062123E+5
6.175000E+1	1.165886E+5	-1.058845E+5
6.200000E+1	1.140986E+5	-1.057025E+5
6.225000E+1	1.114740E+5	-1.055031E+5
6.250000E+1	1.089612E+5	-1.049342E+5
6.275000E+1	1.070219E+5	-1.043278E+5
6.300000E+1	1.053046E+5	-1.043174E+5
6.325000E+1	1.030021E+5	-1.046275E+5
6.350000E+1	1.002400E+5	-1.043329E+5
6.375000E+1	9.798336E+4	-1.033790E+5
6.400000E+1	9.645544E+4	-1.026944E+5
6.425000E+1	9.481872E+4	-1.026274E+5
6.450000E+1	9.265637E+4	-1.024499E+5
6.475000E+1	9.059871E+4	-1.017172E+5
6.500000E+1	8.910151E+4	-1.009768E+5
6.525000E+1	8.769706E+4	-1.006848E+5
6.550000E+1	8.594776E+4	-1.004501E+5
6.575000E+1	8.418478E+4	-9.987069E+4
6.600000E+1	8.277293E+4	-9.923686E+4
6.625000E+1	8.145720E+4	-9.888379E+4
6.650000E+1	7.993385E+4	-9.859830E+4
6.675000E+1	7.837053E+4	-9.812471E+4
6.700000E+1	7.695068E+4	-9.759545E+4
6.725000E+1	7.554880E+4	-9.710026E+4
6.750000E+1	7.417377E+4	-9.647450E+4
6.775000E+1	7.307966E+4	-9.579805E+4
6.800000E+1	7.217623E+4	-9.543989E+4
6.825000E+1	7.100090E+4	-9.536502E+4
6.850000E+1	6.950009E+4	-9.507504E+4
6.875000E+1	6.814971E+4	-9.444074E+4
6.900000E+1	6.711358E+4	-9.388679E+4
6.925000E+1	6.601359E+4	-9.357270E+4
6.950000E+1	6.471359E+4	-9.314641E+4
6.975000E+1	6.355576E+4	-9.249796E+4
7.000000E+1	6.262045E+4	-9.196695E+4
7.025000E+1	6.155620E+4	-9.159170E+4
7.050000E+1	6.037075E+4	-9.097148E+4
7.075000E+1	5.955997E+4	-9.012529E+4
7.100000E+1	5.916901E+4	-8.965347E+4
7.125000E+1	5.855029E+4	-8.973398E+4
7.150000E+1	5.738916E+4	-8.976744E+4
7.175000E+1	5.617309E+4	-8.937051E+4
7.200000E+1	5.527094E+4	-8.893068E+4
7.225000E+1	5.433131E+4	-8.876992E+4
7.250000E+1	5.304652E+4	-8.852122E+4
7.275000E+1	5.179630E+4	-8.783490E+4
7.300000E+1	5.100131E+4	-8.705516E+4
7.325000E+1	5.040709E+4	-8.665636E+4
7.350000E+1	4.953316E+4	-8.650201E+4
7.375000E+1	4.840279E+4	-8.615669E+4
7.400000E+1	4.736938E+4	-8.555730E+4
7.425000E+1	4.654706E+4	-8.495664E+4
7.450000E+1	4.578729E+4	-8.448466E+4
7.475000E+1	4.497659E+4	-8.408898E+4
7.500000E+1	4.409130E+4	-8.369971E+4
7.525000E+1	4.314299E+4	-8.324914E+4
7.550000E+1	4.220809E+4	-8.269781E+4
7.575000E+1	4.134778E+4	-8.211062E+4
7.600000E+1	4.049926E+4	-8.153692E+4
7.625000E+1	3.963703E+4	-8.088281E+4
7.650000E+1	3.891699E+4	-8.012593E+4
7.675000E+1	3.839763E+4	-7.948820E+4
7.700000E+1	3.781712E+4	-7.909518E+4
7.725000E+1	3.697763E+4	-7.868496E+4
7.750000E+1	3.610762E+4	-7.800757E+4
7.775000E+1	3.547386E+4	-7.724232E+4
7.800000E+1	3.494081E+4	-7.663298E+4
7.825000E+1	3.432314E+4	-7.606089E+4
7.850000E+1	3.377058E+4	-7.542110E+4
