freq (Hz)	real	complex
0.000000E+0	5.058639E+3	0.000000E+0
2.500000E-1	4.294814E+3	-1.790959E+3
5.000000E-1	2.842899E+3	-2.367852E+3
7.500000E-1	1.967388E+3	-2.077129E+3
1.000000E+0	1.656147E+3	-1.959784E+3
1.250000E+0	1.130550E+3	-2.074233E+3
1.500000E+0	4.063393E+2	-1.756148E+3
1.750000E+0	1.806606E+2	-1.059838E+3
2.000000E+0	4.665448E+2	-7.425245E+2
2.250000E+0	5.068299E+2	-9.393747E+2
2.500000E+0	5.771265E+1	-9.507557E+2
2.750000E+0	-2.597099E+2	-4.540054E+2
3.000000E+0	-6.130725E+1	1.903709E+1
3.250000E+0	2.293504E+2	4.513683E+1
3.500000E+0	1.929602E+2	-6.930579E+1
3.750000E+0	4.160875E+1	4.503734E+1
4.000000E+0	7.426831E+1	2.242089E+2
4.250000E+0	1.332594E+2	2.281089E+2
4.500000E+0	1.073125E+1	2.287029E+2
4.750000E+0	-1.051413E+2	4.260127E+2
5.000000E+0	-5.698475E+0	6.230243E+2
5.250000E+0	1.144701E+2	5.931718E+2
5.500000E+0	8.295504E+0	5.158326E+2
5.750000E+0	-1.718108E+2	6.548044E+2
6.000000E+0	-1.540458E+2	8.930989E+2
6.250000E+0	-1.618200E+1	9.629395E+2
6.500000E+0	-8.531955E+0	9.052978E+2
6.750000E+0	-1.173801E+2	9.419631E+2
7.000000E+0	-1.535171E+2	1.072374E+3
7.250000E+0	-1.171109E+2	1.135711E+3
7.500000E+0	-1.492520E+2	1.138634E+3
7.750000E+0	-2.354926E+2	1.210690E+3
8.000000E+0	-2.518665E+2	1.331060E+3
8.250000E+0	-2.227135E+2	1.376848E+3
8.500000E+0	-2.725813E+2	1.371032E+3
8.750000E+0	-3.859624E+2	1.438584E+3
9.000000E+0	-4.435089E+2	1.575233E+3
9.250000E+0	-4.404668E+2	1.675265E+3
9.500000E+0	-4.642008E+2	1.733302E+3
9.750000E+0	-5.101067E+2	1.820974E+3
1.000000E+1	-5.123479E+2	1.916949E+3
1.025000E+1	-5.072770E+2	1.948494E+3
1.050000E+1	-5.830010E+2	1.956890E+3
1.075000E+1	-7.063794E+2	2.044982E+3
1.100000E+1	-7.687913E+2	2.196465E+3
1.125000E+1	-7.694048E+2	2.308340E+3
1.150000E+1	-7.980054E+2	2.368984E+3
1.175000E+1	-8.691022E+2	2.453429E+3
1.200000E+1	-9.199828E+2	2.573581E+3
1.225000E+1	-9.439439E+2	2.676031E+3
1.250000E+1	-9.871933E+2	2.761060E+3
1.275000E+1	-1.039815E+3	2.870285E+3
1.300000E+1	-1.059280E+3	2.981935E+3
1.325000E+1	-1.077155E+3	3.044556E+3
1.350000E+1	-1.159528E+3	3.090952E+3
1.375000E+1	-1.283893E+3	3.199598E+3
1.400000E+1	-1.369965E+3	3.365022E+3
1.425000E+1	-1.409470E+3	3.517390E+3
1.450000E+1	-1.456216E+3	3.645690E+3
1.475000E+1	-1.513099E+3	3.792051E+3
1.500000E+1	-1.539266E+3	3.947785E+3
1.525000E+1	-1.549295E+3	4.064666E+3
1.550000E+1	-1.599067E+3	4.153171E+3
1.575000E+1	-1.687641E+3	4.268418E+3
1.600000E+1	-1.769889E+3	4.413894E+3
1.625000E+1	-1.849492E+3	4.554097E+3
1.650000E+1	-1.964088E+3	4.705625E+3
1.675000E+1	-2.092408E+3	4.920451E+3
1.700000E+1	-2.168535E+3	5.188798E+3
1.725000E+1	-2.181004E+3	5.444699E+3
1.750000E+1	-2.179489E+3	5.659321E+3
1.775000E+1	-2.197554E+3	5.856809E+3
1.800000E+1	-2.238385E+3	6.060921E+3
1.825000E+1	-2.303800E+3	6.298534E+3
1.850000E+1	-2.355905E+3	6.614202E+3
1.875000E+1	-2.296150E+3	6.985246E+3
1.900000E+1	-2.096502E+3	7.265538E+3
1.925000E+1	-1.920517E+3	7.345345E+3
1.950000E+1	-1.970058E+3	7.356504E+3
1.975000E+1	-2.198062E+3	7.571000E+3
2.000000E+1	-2.317455E+3	8.059442E+3
2.025000E+1	-2.150440E+3	8.587191E+3
2.050000E+1	-1.837720E+3	8.922767E+3
2.075000E+1	-1.604464E+3	9.123918E+3
2.100000E+1	-1.430379E+3	9.389664E+3
2.125000E+1	-1.113412E+3	9.709335E+3
2.150000E+1	-6.304401E+2	9.841665E+3
2.175000E+1	-2.547112E+2	9.672445E+3
2.200000E+1	-2.320694E+2	9.445213E+3
2.225000E+1	-4.364164E+2	9.525716E+3
2.250000E+1	-4.537073E+2	9.980917E+3
2.275000E+1	2.296110E+0	1.047019E+4
2.300000E+1	8.008514E+2	1.054928E+4
2.325000E+1	1.495942E+3	1.006200E+4
2.350000E+1	1.698416E+3	9.273189E+3
2.375000E+1	1.400788E+3	8.635086E+3
2.400000E+1	9.517403E+2	8.367162E+3
2.425000E+1	6.436133E+2	8.270033E+3
2.450000E+1	3.551933E+2	8.060698E+3
2.475000E+1	-2.188073E+2	7.856354E+3
2.500000E+1	-9.812164E+2	8.062038E+3
2.525000E+1	-1.404208E+3	8.691437E+3
2.550000E+1	-1.277795E+3	9.155259E+3
2.575000E+1	-1.147268E+3	9.021409E+3
2.600000E+1	-1.629736E+3	8.689608E+3
2.625000E+1	-2.540921E+3	8.877924E+3
2.650000E+1	-3.172500E+3	9.635920E+3
2.675000E+1	-3.283595E+3	1.036882E+4
2.700000E+1	-3.292985E+3	1.072963E+4
2.725000E+1	-3.560209E+3	1.094780E+4
2.750000E+1	-4.023223E+3	1.131167E+4
2.775000E+1	-4.536445E+3	1.187382E+4
2.800000E+1	-5.020972E+3	1.267407E+4
2.825000E+1	-5.267834E+3	1.371047E+4
2.850000E+1	-5.133590E+3	1.468075E+4
2.875000E+1	-4.923524E+3	1.529405E+4
2.900000E+1	-5.030651E+3	1.580232E+4
2.925000E+1	-5.270462E+3	1.664903E+4
2.950000E+1	-5.188345E+3	1.770813E+4
2.975000E+1	-4.873207E+3	1.854247E+4
3.000000E+1	-4.730159E+3	1.923657E+4
3.025000E+1	-4.645600E+3	2.017027E+4
3.050000E+1	-4.245104E+3	2.118185E+4
3.075000E+1	-3.745345E+3	2.188619E+4
3.100000E+1	-3.554183E+3	2.256435E+4
3.125000E+1	-3.313983E+3	2.366933E+4
3.150000E+1	-2.491773E+3	2.476953E+4
3.175000E+1	-1.566920E+3	2.522316E+4
3.200000E+1	-1.296018E+3	2.552015E+4
3.225000E+1	-1.208133E+3	2.651570E+4
3.250000E+1	-3.770881E+2	2.776932E+4
3.275000E+1	7.771572E+2	2.830912E+4
3.300000E+1	1.243900E+3	2.855855E+4
3.325000E+1	1.465465E+3	2.958360E+4
3.350000E+1	2.579837E+3	3.093395E+4
