freq (Hz)	magnitude
3.500000E+1	9.958066E-1
3.525000E+1	9.965855E-1
3.550000E+1	9.969917E-1
3.575000E+1	9.956025E-1
3.600000E+1	9.943635E-1
3.625000E+1	9.961413E-1
3.650000E+1	9.982990E-1
3.675000E+1	9.963744E-1
3.700000E+1	9.928525E-1
3.725000E+1	9.948503E-1
3.750000E+1	9.983052E-1
3.775000E+1	9.925308E-1
3.800000E+1	9.815332E-1
3.825000E+1	9.855169E-1
3.850000E+1	9.961033E-1
3.875000E+1	9.664941E-1
3.900000E+1	8.687566E-1
3.925000E+1	7.918801E-1
3.950000E+1	7.943965E-1
3.975000E+1	8.448574E-1
4.000000E+1	9.185450E-1
4.025000E+1	9.840152E-1
4.050000E+1	9.952580E-1
4.075000E+1	9.803894E-1
4.100000E+1	9.816970E-1
4.125000E+1	9.929695E-1
4.150000E+1	9.952601E-1
4.175000E+1	9.899200E-1
4.200000E+1	9.907973E-1
4.225000E+1	9.970587E-1
4.250000E+1	9.976787E-1
4.275000E+1	9.926221E-1
4.300000E+1	9.911118E-1
4.325000E+1	9.945214E-1
4.350000E+1	9.957196E-1
4.375000E+1	9.927997E-1
4.400000E+1	9.915315E-1
4.425000E+1	9.935816E-1
4.450000E+1	9.933698E-1
4.475000E+1	9.888465E-1
4.500000E+1	9.863575E-1
4.525000E+1	9.905676E-1
4.550000E+1	9.943116E-1
4.575000E+1	9.893214E-1
4.600000E+1	9.816816E-1
4.625000E+1	9.834584E-1
4.650000E+1	9.895590E-1
4.675000E+1	9.822977E-1
4.700000E+1	9.587034E-1
4.725000E+1	9.342509E-1
4.750000E+1	9.343187E-1
4.775000E+1	9.608357E-1
4.800000E+1	9.845982E-1
4.825000E+1	9.917296E-1
4.850000E+1	9.894464E-1
4.875000E+1	9.878234E-1
4.900000E+1	9.889770E-1
4.925000E+1	9.890481E-1
4.950000E+1	9.871517E-1
4.975000E+1	9.865185E-1
5.000000E+1	9.882675E-1
5.025000E+1	9.895560E-1
5.050000E+1	9.883041E-1
5.075000E+1	9.864458E-1
5.100000E+1	9.865596E-1
5.125000E+1	9.879955E-1
5.150000E+1	9.887203E-1
5.175000E+1	9.883750E-1
5.200000E+1	9.881379E-1
5.225000E+1	9.885865E-1
5.250000E+1	9.891066E-1
5.275000E+1	9.890179E-1
5.300000E+1	9.882102E-1
5.325000E+1	9.872247E-1
5.350000E+1	9.870015E-1
5.375000E+1	9.878257E-1
5.400000E+1	9.887256E-1
5.425000E+1	9.883481E-1
5.450000E+1	9.867502E-1
5.475000E+1	9.857965E-1
5.500000E+1	9.866862E-1
5.525000E+1	9.886118E-1
5.550000E+1	9.897558E-1
5.575000E+1	9.891398E-1
5.600000E+1	9.876030E-1
5.625000E+1	9.866394E-1
5.650000E+1	9.872192E-1
5.675000E+1	9.889262E-1
5.700000E+1	9.898944E-1
5.725000E+1	9.886774E-1
5.750000E+1	9.862606E-1
5.775000E+1	9.853302E-1
5.800000E+1	9.862023E-1
5.825000E+1	9.865970E-1
5.850000E+1	9.855666E-1
5.875000E+1	9.860071E-1
5.900000E+1	9.895467E-1
5.925000E+1	9.931301E-1
5.950000E+1	9.938855E-1
5.975000E+1	9.918485E-1
6.000000E+1	9.906706E-1
6.025000E+1	9.921819E-1
6.050000E+1	9.935396E-1
6.075000E+1	9.926073E-1
6.100000E+1	9.909151E-1
6.125000E+1	9.908359E-1
6.150000E+1	9.916144E-1
6.175000E+1	9.915157E-1
6.200000E+1	9.911496E-1
6.225000E+1	9.920767E-1
6.250000E+1	9.935226E-1
6.275000E+1	9.935892E-1
6.300000E+1	9.922312E-1
6.325000E+1	9.909319E-1
6.350000E+1	9.902480E-1
6.375000E+1	9.897521E-1
6.400000E+1	9.897158E-1
6.425000E+1	9.906542E-1
6.450000E+1	9.918235E-1
6.475000E+1	9.920521E-1
6.500000E+1	9.916808E-1
6.525000E+1	9.919198E-1
6.550000E+1	9.926202E-1
6.575000E+1	9.926625E-1
6.600000E+1	9.920034E-1
6.625000E+1	9.917097E-1
6.650000E+1	9.919974E-1
6.675000E+1	9.922689E-1
6.700000E+1	9.925145E-1
6.725000E+1	9.932128E-1
6.750000E+1	9.940855E-1
6.775000E+1	9.944646E-1
6.800000E+1	9.944973E-1
6.825000E+1	9.947707E-1
6.850000E+1	9.950780E-1
6.875000E+1	9.949408E-1
6.900000E+1	9.948315E-1
6.925000E+1	9.954058E-1
6.950000E+1	9.960603E-1
6.975000E+1	9.959473E-1
7.000000E+1	9.956535E-1
7.025000E+1	9.962884E-1
7.050000E+1	9.973104E-1
7.075000E+1	9.973076E-1
7.100000E+1	9.963821E-1
7.125000E+1	9.960822E-1
7.150000E+1	9.966750E-1
7.175000E+1	9.971783E-1
7.200000E+1	9.973277E-1
7.225000E+1	9.978532E-1
7.250000E+1	9.987130E-1
7.275000E+1	9.989713E-1
7.300000E+1	9.984570E-1
7.325000E+1	9.981770E-1
7.350000E+1	9.985328E-1
7.375000E+1	9.988583E-1
7.400000E+1	9.988340E-1
7.425000E+1	9.989205E-1
7.450000E+1	9.992028E-1
7.475000E+1	9.991479E-1
7.500000E+1	9.987163E-1
7.525000E+1	9.985384E-1
7.550000E+1	9.987755E-1
7.575000E+1	9.989991E-1
7.600000E+1	9.990588E-1
7.625000E+1	9.991782E-1
7.650000E+1	9.992830E-1
7.675000E+1	9.991494E-1
7.700000E+1	9.989930E-1
7.725000E+1	9.991140E-1
7.750000E+1	9.992825E-1
7.775000E+1	9.992763E-1
7.800000E+1	9.992741E-1
7.825000E+1	9.990244E-1
7.850000E+1	9.976619E-1
7.875000E+1	9.953620E-1
7.900000E+1	9.942007E-1
7.925000E+1	9.954901E-1
7.950000E+1	9.974439E-1
7.975000E+1	9.979462E-1
8.000000E+1	9.972639E-1
8.025000E+1	9.973295E-1
8.050000E+1	9.984092E-1
8.075000E+1	9.989546E-1
8.100000E+1	9.982762E-1
8.125000E+1	9.974751E-1
8.150000E+1	9.974908E-1
8.175000E+1	9.980048E-1
8.200000E+1	9.985677E-1
8.225000E+1	9.989815E-1
8.250000E+1	9.990252E-1
8.275000E+1	9.986914E-1
8.300000E+1	9.983371E-1
8.325000E+1	9.980077E-1
8.350000E+1	9.972056E-1
8.375000E+1	9.961566E-1
8.400000E+1	9.962049E-1
8.425000E+1	9.976834E-1
8.450000E+1	9.987410E-1
8.475000E+1	9.982349E-1
8.500000E+1	9.973846E-1
8.525000E+1	9.977391E-1
8.550000E+1	9.985119E-1
8.575000E+1	9.984207E-1
8.600000E+1	9.980980E-1
8.625000E+1	9.985903E-1
8.650000E+1	9.988949E-1
8.675000E+1	9.977228E-1
8.700000E+1	9.962289E-1
8.725000E+1	9.964132E-1
8.750000E+1	9.974449E-1
8.775000E+1	9.972651E-1
8.800000E+1	9.962139E-1
8.825000E+1	9.962878E-1
8.850000E+1	9.974104E-1
8.875000E+1	9.975859E-1
8.900000E+1	9.966683E-1
8.925000E+1	9.963722E-1
8.950000E+1	9.970298E-1
8.975000E+1	9.971363E-1
9.000000E+1	9.963996E-1
9.025000E+1	9.961339E-1
9.050000E+1	9.965266E-1
9.075000E+1	9.963066E-1
9.100000E+1	9.954498E-1
9.125000E+1	9.953543E-1
9.150000E+1	9.959488E-1
9.175000E+1	9.956282E-1
9.200000E+1	9.944072E-1
9.225000E+1	9.942984E-1
9.250000E+1	9.957559E-1
9.275000E+1	9.967231E-1
9.300000E+1	9.960366E-1
9.325000E+1	9.950739E-1
9.350000E+1	9.952009E-1
9.375000E+1	9.955945E-1
9.400000E+1	9.951864E-1
9.425000E+1	9.945492E-1
9.450000E+1	9.946526E-1
9.475000E+1	9.951420E-1
9.500000E+1	9.953796E-1
9.525000E+1	9.955157E-1
9.550000E+1	9.957447E-1
9.575000E+1	9.957355E-1
9.600000E+1	9.954466E-1
9.625000E+1	9.953707E-1
9.650000E+1	9.955621E-1
9.675000E+1	9.954967E-1
9.700000E+1	9.952066E-1
9.725000E+1	9.952805E-1
9.750000E+1	9.956715E-1
9.775000E+1	9.957368E-1
9.800000E+1	9.955019E-1
9.825000E+1	9.955385E-1
9.850000E+1	9.956790E-1
9.875000E+1	9.953278E-1
9.900000E+1	9.948515E-1
9.925000E+1	9.951015E-1
9.950000E+1	9.957033E-1
9.975000E+1	9.955780E-1
1.000000E+2	9.949381E-1
1.002500E+2	9.949705E-1
1.005000E+2	9.956213E-1
1.007500E+2	9.957253E-1
1.010000E+2	9.952187E-1
