freq (Hz)	real	complex
0.000000E+0	3.923830E+3	0.000000E+0
2.500000E-1	3.324832E+3	-1.386073E+3
5.000000E-1	2.146537E+3	-1.848469E+3
7.500000E-1	1.341651E+3	-1.605569E+3
1.000000E+0	9.437630E+2	-1.415046E+3
1.250000E+0	3.969271E+2	-1.333448E+3
1.500000E+0	-2.780884E+2	-8.506895E+2
1.750000E+0	-4.875970E+2	1.342375E+1
2.000000E+0	-1.175303E+2	5.972777E+2
2.250000E+0	2.193059E+2	6.054212E+2
2.500000E+0	1.080457E+2	5.037541E+2
2.750000E+0	-1.480636E+2	7.294786E+2
3.000000E+0	-1.513572E+2	1.100520E+3
3.250000E+0	-9.379212E+0	1.275813E+3
3.500000E+0	-8.656735E+0	1.318407E+3
3.750000E+0	-1.103767E+2	1.464926E+3
4.000000E+0	-1.195346E+2	1.683772E+3
4.250000E+0	-7.081477E+1	1.808070E+3
4.500000E+0	-1.157467E+2	1.876449E+3
4.750000E+0	-2.158024E+2	2.031701E+3
5.000000E+0	-2.352781E+2	2.238475E+3
5.250000E+0	-2.051711E+2	2.367517E+3
5.500000E+0	-2.488687E+2	2.444036E+3
5.750000E+0	-3.489794E+2	2.584256E+3
6.000000E+0	-4.004022E+2	2.778803E+3
6.250000E+0	-4.085511E+2	2.938032E+3
6.500000E+0	-4.470007E+2	3.071296E+3
6.750000E+0	-4.948131E+2	3.241980E+3
7.000000E+0	-4.879720E+2	3.415757E+3
7.250000E+0	-4.674189E+2	3.518163E+3
7.500000E+0	-5.205824E+2	3.584279E+3
7.750000E+0	-6.300718E+2	3.707514E+3
8.000000E+0	-7.109171E+2	3.893725E+3
8.250000E+0	-7.386082E+2	4.084346E+3
8.500000E+0	-7.299871E+2	4.254083E+3
8.750000E+0	-6.808757E+2	4.376025E+3
9.000000E+0	-6.400764E+2	4.385276E+3
9.250000E+0	-7.448163E+2	4.308303E+3
9.500000E+0	-1.037399E+3	4.331577E+3
9.750000E+0	-1.333516E+3	4.587051E+3
1.000000E+1	-1.430081E+3	4.945464E+3
1.025000E+1	-1.374911E+3	5.179021E+3
1.050000E+1	-1.373450E+3	5.263264E+3
1.075000E+1	-1.491073E+3	5.356011E+3
1.100000E+1	-1.617241E+3	5.532393E+3
1.125000E+1	-1.683703E+3	5.715639E+3
1.150000E+1	-1.744976E+3	5.847573E+3
1.175000E+1	-1.849131E+3	5.964423E+3
1.200000E+1	-1.976723E+3	6.100136E+3
1.225000E+1	-2.114006E+3	6.246406E+3
1.250000E+1	-2.267949E+3	6.411985E+3
1.275000E+1	-2.410403E+3	6.611785E+3
1.300000E+1	-2.511961E+3	6.803867E+3
1.325000E+1	-2.621361E+3	6.938725E+3
1.350000E+1	-2.812767E+3	7.060558E+3
1.375000E+1	-3.063552E+3	7.266114E+3
1.400000E+1	-3.269298E+3	7.571106E+3
1.425000E+1	-3.370434E+3	7.890126E+3
1.450000E+1	-3.405243E+3	8.133071E+3
1.475000E+1	-3.464648E+3	8.275502E+3
1.500000E+1	-3.630313E+3	8.375427E+3
1.525000E+1	-3.899615E+3	8.548157E+3
1.550000E+1	-4.152023E+3	8.849424E+3
1.575000E+1	-4.285732E+3	9.172450E+3
1.600000E+1	-4.389897E+3	9.384479E+3
1.625000E+1	-4.621159E+3	9.563482E+3
1.650000E+1	-4.905493E+3	9.894760E+3
1.675000E+1	-5.014999E+3	1.030905E+4
1.700000E+1	-4.999263E+3	1.052039E+4
1.725000E+1	-5.207606E+3	1.052958E+4
1.750000E+1	-5.721610E+3	1.073396E+4
1.775000E+1	-6.132324E+3	1.131902E+4
1.800000E+1	-6.153662E+3	1.190920E+4
1.825000E+1	-6.092188E+3	1.214670E+4
1.850000E+1	-6.333267E+3	1.225703E+4
1.875000E+1	-6.714359E+3	1.261050E+4
1.900000E+1	-6.900639E+3	1.306330E+4
1.925000E+1	-7.067706E+3	1.329645E+4
1.950000E+1	-7.577822E+3	1.354033E+4
1.975000E+1	-8.178421E+3	1.426852E+4
2.000000E+1	-8.255824E+3	1.528935E+4
2.025000E+1	-7.852485E+3	1.589039E+4
2.050000E+1	-7.685088E+3	1.592821E+4
2.075000E+1	-8.044851E+3	1.603438E+4
2.100000E+1	-8.415167E+3	1.656885E+4
2.125000E+1	-8.423991E+3	1.709677E+4
2.150000E+1	-8.471224E+3	1.723198E+4
2.175000E+1	-8.995942E+3	1.734710E+4
2.200000E+1	-9.690683E+3	1.795877E+4
2.225000E+1	-9.975810E+3	1.887258E+4
2.250000E+1	-9.903979E+3	1.948262E+4
2.275000E+1	-1.007112E+4	1.968442E+4
2.300000E+1	-1.075821E+4	2.002199E+4
2.325000E+1	-1.154379E+4	2.096732E+4
2.350000E+1	-1.179076E+4	2.232217E+4
2.375000E+1	-1.137915E+4	2.337894E+4
2.400000E+1	-1.093205E+4	2.366336E+4
2.425000E+1	-1.121786E+4	2.354631E+4
2.450000E+1	-1.223124E+4	2.393804E+4
2.475000E+1	-1.311318E+4	2.520680E+4
2.500000E+1	-1.322195E+4	2.670460E+4
2.525000E+1	-1.292238E+4	2.767941E+4
2.550000E+1	-1.291172E+4	2.824061E+4
2.575000E+1	-1.322737E+4	2.891393E+4
2.600000E+1	-1.354741E+4	2.973197E+4
2.625000E+1	-1.397870E+4	3.051160E+4
2.650000E+1	-1.469164E+4	3.155414E+4
2.675000E+1	-1.522754E+4	3.312558E+4
2.700000E+1	-1.518750E+4	3.468044E+4
2.725000E+1	-1.516761E+4	3.569498E+4
2.750000E+1	-1.582609E+4	3.681414E+4
2.775000E+1	-1.649086E+4	3.887203E+4
2.800000E+1	-1.612584E+4	4.123643E+4
2.825000E+1	-1.524742E+4	4.269579E+4
2.850000E+1	-1.518163E+4	4.360868E+4
2.875000E+1	-1.573607E+4	4.535615E+4
2.900000E+1	-1.552693E+4	4.790806E+4
2.925000E+1	-1.443891E+4	4.993612E+4
2.950000E+1	-1.368650E+4	5.122698E+4
2.975000E+1	-1.350061E+4	5.284791E+4
3.000000E+1	-1.295082E+4	5.495152E+4
3.025000E+1	-1.205145E+4	5.668207E+4
3.050000E+1	-1.169901E+4	5.827000E+4
3.075000E+1	-1.148081E+4	6.079380E+4
3.100000E+1	-1.004192E+4	6.378888E+4
3.125000E+1	-7.732593E+3	6.564303E+4
3.150000E+1	-6.300915E+3	6.648577E+4
3.175000E+1	-5.843229E+3	6.805631E+4
3.200000E+1	-4.735598E+3	7.061098E+4
3.225000E+1	-2.660533E+3	7.269702E+4
3.250000E+1	-9.015206E+2	7.404832E+4
3.275000E+1	4.136654E+2	7.584949E+4
3.300000E+1	2.471175E+3	7.808078E+4
3.325000E+1	5.161551E+3	7.950286E+4
3.350000E+1	7.211493E+3	8.027142E+4
3.375000E+1	8.838643E+3	8.167261E+4
3.400000E+1	1.137634E+4	8.340776E+4
3.425000E+1	1.449128E+4	8.405200E+4
3.450000E+1	1.669738E+4	8.389225E+4
3.475000E+1	1.821784E+4	8.437450E+4
3.500000E+1	2.038404E+4	8.525951E+4
3.525000E+1	2.284059E+4	8.531072E+4
3.550000E+1	2.437401E+4	8.503505E+4
3.575000E+1	2.562218E+4	8.566316E+4
3.600000E+1	2.782931E+4	8.643287E+4
3.625000E+1	3.008061E+4	8.607807E+4
3.650000E+1	3.104437E+4	8.567901E+4
3.675000E+1	3.193452E+4	8.665784E+4
3.700000E+1	3.422123E+4	8.768394E+4
3.725000E+1	3.637829E+4	8.729795E+4
3.750000E+1	3.692143E+4	8.737917E+4
3.775000E+1	3.820293E+4	8.959717E+4
3.800000E+1	4.226253E+4	9.110678E+4
3.825000E+1	4.573968E+4	8.936329E+4
3.850000E+1	4.535234E+4	8.839025E+4
3.875000E+1	4.589162E+4	9.281845E+4
3.900000E+1	5.431410E+4	9.754713E+4
3.925000E+1	6.663247E+4	9.258101E+4
3.950000E+1	7.028552E+4	7.876123E+4
3.975000E+1	6.148838E+4	6.921452E+4
4.000000E+1	5.121304E+4	7.214800E+4
4.025000E+1	5.012920E+4	8.069008E+4
4.050000E+1	5.564339E+4	8.428063E+4
4.075000E+1	5.907627E+4	8.254563E+4
