freq (Hz)	real	complex
5.025000E+1	1.318399E+5	2.833650E+4
5.050000E+1	1.321015E+5	2.627319E+4
5.075000E+1	1.329840E+5	2.453676E+4
5.100000E+1	1.344324E+5	2.242063E+4
5.125000E+1	1.357864E+5	1.976634E+4
5.150000E+1	1.368209E+5	1.714407E+4
5.175000E+1	1.381245E+5	1.480022E+4
5.200000E+1	1.400944E+5	1.207768E+4
5.225000E+1	1.421612E+5	8.304460E+3
5.250000E+1	1.434788E+5	3.726454E+3
5.275000E+1	1.439237E+5	-9.225321E+2
5.300000E+1	1.439252E+5	-5.365318E+3
5.325000E+1	1.436690E+5	-9.804035E+3
5.350000E+1	1.429765E+5	-1.430344E+4
5.375000E+1	1.417615E+5	-1.864086E+4
5.400000E+1	1.401795E+5	-2.262849E+4
5.425000E+1	1.384356E+5	-2.624715E+4
5.450000E+1	1.367013E+5	-2.959087E+4
5.475000E+1	1.350450E+5	-3.289176E+4
5.500000E+1	1.332441E+5	-3.637816E+4
5.525000E+1	1.309171E+5	-3.990259E+4
5.550000E+1	1.280509E+5	-4.298068E+4
5.575000E+1	1.251076E+5	-4.540838E+4
5.600000E+1	1.223928E+5	-4.752011E+4
5.625000E+1	1.196752E+5	-4.959841E+4
5.650000E+1	1.167130E+5	-5.140962E+4
5.675000E+1	1.137759E+5	-5.266672E+4
5.700000E+1	1.112465E+5	-5.359760E+4
5.725000E+1	1.090121E+5	-5.462413E+4
5.750000E+1	1.066908E+5	-5.573213E+4
5.775000E+1	1.042496E+5	-5.659016E+4
5.800000E+1	1.019903E+5	-5.711738E+4
5.825000E+1	1.000733E+5	-5.755284E+4
5.850000E+1	9.840349E+4	-5.810841E+4
5.875000E+1	9.682779E+4	-5.887120E+4
5.900000E+1	9.513969E+4	-5.986516E+4
5.925000E+1	9.309486E+4	-6.089583E+4
5.950000E+1	9.075192E+4	-6.155097E+4
5.975000E+1	8.857967E+4	-6.169585E+4
6.000000E+1	8.688159E+4	-6.174656E+4
6.025000E+1	8.534939E+4	-6.209973E+4
6.050000E+1	8.356214E+4	-6.254646E+4
6.075000E+1	8.166198E+4	-6.266781E+4
6.100000E+1	8.006669E+4	-6.255457E+4
6.125000E+1	7.873716E+4	-6.261747E+4
6.150000E+1	7.728367E+4	-6.285914E+4
6.175000E+1	7.568229E+4	-6.290784E+4
6.200000E+1	7.430987E+4	-6.272023E+4
6.225000E+1	7.325914E+4	-6.269015E+4
6.250000E+1	7.214558E+4	-6.299620E+4
6.275000E+1	7.069794E+4	-6.331964E+4
6.300000E+1	6.911490E+4	-6.333367E+4
6.325000E+1	6.770970E+4	-6.309528E+4
6.350000E+1	6.654089E+4	-6.283220E+4
6.375000E+1	6.550678E+4	-6.265298E+4
6.400000E+1	6.452008E+4	-6.257239E+4
6.425000E+1	6.349376E+4	-6.256497E+4
6.450000E+1	6.238781E+4	-6.251430E+4
6.475000E+1	6.132564E+4	-6.232440E+4
6.500000E+1	6.045631E+4	-6.211200E+4
6.525000E+1	5.969066E+4	-6.207723E+4
6.550000E+1	5.879274E+4	-6.218289E+4
6.575000E+1	5.773365E+4	-6.218552E+4
6.600000E+1	5.673311E+4	-6.199029E+4
6.625000E+1	5.594013E+4	-6.176352E+4
6.650000E+1	5.526828E+4	-6.168297E+4
6.675000E+1	5.455239E+4	-6.175508E+4
6.700000E+1	5.370664E+4	-6.187351E+4
6.725000E+1	5.274821E+4	-6.191166E+4
6.750000E+1	5.179851E+4	-6.179513E+4
6.775000E+1	5.100312E+4	-6.160535E+4
6.800000E+1	5.033663E+4	-6.152931E+4
6.825000E+1	4.959787E+4	-6.159678E+4
6.850000E+1	4.871268E+4	-6.160960E+4
6.875000E+1	4.787061E+4	-6.145990E+4
6.900000E+1	4.721068E+4	-6.132728E+4
6.925000E+1	4.657184E+4	-6.138531E+4
6.950000E+1	4.574940E+4	-6.151146E+4
6.975000E+1	4.480608E+4	-6.149215E+4
7.000000E+1	4.392425E+4	-6.132599E+4
7.025000E+1	4.314352E+4	-6.112293E+4
7.050000E+1	4.244425E+4	-6.090785E+4
7.075000E+1	4.187316E+4	-6.072882E+4
7.100000E+1	4.137148E+4	-6.073268E+4
7.125000E+1	4.071007E+4	-6.090977E+4
7.150000E+1	3.982229E+4	-6.099802E+4
7.175000E+1	3.895964E+4	-6.086815E+4
7.200000E+1	3.828527E+4	-6.074894E+4
7.225000E+1	3.758312E+4	-6.082533E+4
7.250000E+1	3.663683E+4	-6.089052E+4
7.275000E+1	3.562573E+4	-6.068684E+4
7.300000E+1	3.483901E+4	-6.033766E+4
7.325000E+1	3.422832E+4	-6.013387E+4
7.350000E+1	3.353921E+4	-6.010297E+4
7.375000E+1	3.268568E+4	-6.006413E+4
7.400000E+1	3.174574E+4	-5.990872E+4
7.425000E+1	3.079881E+4	-5.960222E+4
7.450000E+1	2.997162E+4	-5.914089E+4
7.475000E+1	2.938672E+4	-5.869682E+4
7.500000E+1	2.888290E+4	-5.851754E+4
7.525000E+1	2.810710E+4	-5.850115E+4
7.550000E+1	2.706943E+4	-5.822477E+4
7.575000E+1	2.621862E+4	-5.759344E+4
7.600000E+1	2.574614E+4	-5.703899E+4
7.625000E+1	2.526629E+4	-5.682289E+4
7.650000E+1	2.447888E+4	-5.661416E+4
7.675000E+1	2.366681E+4	-5.609680E+4
7.700000E+1	2.315072E+4	-5.551619E+4
7.725000E+1	2.271460E+4	-5.519325E+4
7.750000E+1	2.203874E+4	-5.493586E+4
7.775000E+1	2.129442E+4	-5.442534E+4
7.800000E+1	2.079918E+4	-5.381195E+4
7.825000E+1	2.042560E+4	-5.340897E+4
7.850000E+1	1.987137E+4	-5.311172E+4
7.875000E+1	1.922296E+4	-5.263718E+4
7.900000E+1	1.873705E+4	-5.206415E+4
7.925000E+1	1.832546E+4	-5.162241E+4
7.950000E+1	1.777266E+4	-5.119651E+4
7.975000E+1	1.722734E+4	-5.055944E+4
8.000000E+1	1.695298E+4	-4.987830E+4
8.025000E+1	1.679224E+4	-4.946003E+4
8.050000E+1	1.640846E+4	-4.917914E+4
8.075000E+1	1.589129E+4	-4.868917E+4
8.100000E+1	1.558667E+4	-4.805206E+4
8.125000E+1	1.545399E+4	-4.761487E+4
8.150000E+1	1.514012E+4	-4.736110E+4
8.175000E+1	1.462788E+4	-4.693182E+4
8.200000E+1	1.427340E+4	-4.626575E+4
8.225000E+1	1.418771E+4	-4.570037E+4
8.250000E+1	1.407133E+4	-4.539359E+4
8.275000E+1	1.373176E+4	-4.510157E+4
8.300000E+1	1.334536E+4	-4.461681E+4
8.325000E+1	1.311036E+4	-4.404440E+4
