freq (Hz)	real	complex
0.000000E+0	2.888220E+3	0.000000E+0
2.500000E-1	2.400139E+3	-9.813593E+2
5.000000E-1	1.504647E+3	-1.191223E+3
7.500000E-1	9.923867E+2	-9.382149E+2
1.000000E+0	7.041213E+2	-8.960981E+2
1.250000E+0	5.830466E+1	-9.082956E+2
1.500000E+0	-7.607893E+2	-3.636592E+2
1.750000E+0	-1.046400E+3	6.225286E+2
2.000000E+0	-7.410402E+2	1.309022E+3
2.250000E+0	-4.978913E+2	1.459826E+3
2.500000E+0	-6.464408E+2	1.562124E+3
2.750000E+0	-8.622863E+2	1.941329E+3
3.000000E+0	-8.817088E+2	2.388905E+3
3.250000E+0	-8.462238E+2	2.725569E+3
3.500000E+0	-8.423142E+2	3.071104E+3
3.750000E+0	-7.219734E+2	3.427155E+3
4.000000E+0	-5.315564E+2	3.573589E+3
4.250000E+0	-5.767863E+2	3.545720E+3
4.500000E+0	-8.865439E+2	3.708214E+3
4.750000E+0	-1.087614E+3	4.176213E+3
5.000000E+0	-9.914136E+2	4.614741E+3
5.250000E+0	-8.701575E+2	4.794601E+3
5.500000E+0	-9.609023E+2	4.925549E+3
5.750000E+0	-1.101743E+3	5.233800E+3
6.000000E+0	-1.080413E+3	5.592033E+3
6.250000E+0	-9.917086E+2	5.800259E+3
6.500000E+0	-1.016021E+3	5.915636E+3
6.750000E+0	-1.131533E+3	6.079264E+3
7.000000E+0	-1.257006E+3	6.283295E+3
7.250000E+0	-1.424643E+3	6.509692E+3
7.500000E+0	-1.615642E+3	6.853944E+3
7.750000E+0	-1.655982E+3	7.314596E+3
8.000000E+0	-1.469805E+3	7.668846E+3
8.250000E+0	-1.254229E+3	7.737478E+3
8.500000E+0	-1.250246E+3	7.610639E+3
8.750000E+0	-1.501170E+3	7.491793E+3
9.000000E+0	-1.933244E+3	7.494822E+3
9.250000E+0	-2.477773E+3	7.686480E+3
9.500000E+0	-3.011259E+3	8.123516E+3
9.750000E+0	-3.369245E+3	8.735420E+3
1.000000E+1	-3.523657E+3	9.342378E+3
1.025000E+1	-3.588708E+3	9.864091E+3
1.050000E+1	-3.613760E+3	1.034470E+4
1.075000E+1	-3.565279E+3	1.076012E+4
1.100000E+1	-3.517542E+3	1.102988E+4
1.125000E+1	-3.605865E+3	1.122939E+4
1.150000E+1	-3.775563E+3	1.151880E+4
1.175000E+1	-3.864007E+3	1.184723E+4
1.200000E+1	-3.942453E+3	1.203794E+4
1.225000E+1	-4.232672E+3	1.218163E+4
1.250000E+1	-4.652058E+3	1.256514E+4
1.275000E+1	-4.851996E+3	1.314733E+4
1.300000E+1	-4.808053E+3	1.353643E+4
1.325000E+1	-4.930322E+3	1.362799E+4
1.350000E+1	-5.408677E+3	1.382016E+4
1.375000E+1	-5.890405E+3	1.437857E+4
1.400000E+1	-6.061865E+3	1.502083E+4
1.425000E+1	-6.130743E+3	1.542082E+4
1.450000E+1	-6.409084E+3	1.572622E+4
1.475000E+1	-6.789842E+3	1.622569E+4
1.500000E+1	-7.006464E+3	1.684233E+4
1.525000E+1	-7.105906E+3	1.733442E+4
1.550000E+1	-7.289579E+3	1.772130E+4
1.575000E+1	-7.544654E+3	1.814357E+4
1.600000E+1	-7.793996E+3	1.855222E+4
1.625000E+1	-8.165057E+3	1.889908E+4
1.650000E+1	-8.740568E+3	1.939761E+4
1.675000E+1	-9.264402E+3	2.022093E+4
1.700000E+1	-9.462916E+3	2.114476E+4
1.725000E+1	-9.464701E+3	2.184101E+4
1.750000E+1	-9.571214E+3	2.232585E+4
1.775000E+1	-9.834002E+3	2.279757E+4
1.800000E+1	-1.018637E+4	2.328344E+4
1.825000E+1	-1.071807E+4	2.380107E+4
1.850000E+1	-1.143211E+4	2.458808E+4
1.875000E+1	-1.200285E+4	2.575962E+4
1.900000E+1	-1.219714E+4	2.700497E+4
1.925000E+1	-1.225848E+4	2.804978E+4
