freq (Hz)	magnitude
0.000000E+0	9.649153E-1
2.500000E-1	9.669055E-1
5.000000E-1	9.711552E-1
7.500000E-1	9.658083E-1
1.000000E+0	9.309647E-1
1.250000E+0	8.919166E-1
1.500000E+0	8.815901E-1
1.750000E+0	8.733973E-1
2.000000E+0	6.590278E-1
2.250000E+0	3.412361E-1
2.500000E+0	1.377809E-2
2.750000E+0	4.611485E-1
3.000000E+0	6.623108E-1
3.250000E+0	3.555463E-1
3.500000E+0	6.145966E-1
3.750000E+0	8.705266E-1
4.000000E+0	9.295492E-1
4.250000E+0	8.795165E-1
4.500000E+0	8.740511E-1
4.750000E+0	9.217041E-1
5.000000E+0	9.340324E-1
5.250000E+0	9.251533E-1
5.500000E+0	9.423733E-1
5.750000E+0	9.622309E-1
6.000000E+0	9.526045E-1
6.250000E+0	9.299918E-1
6.500000E+0	9.371891E-1
6.750000E+0	9.596457E-1
7.000000E+0	9.628979E-1
7.250000E+0	9.537007E-1
7.500000E+0	9.587646E-1
7.750000E+0	9.712887E-1
8.000000E+0	9.708308E-1
8.250000E+0	9.606113E-1
8.500000E+0	9.598426E-1
8.750000E+0	9.693933E-1
9.000000E+0	9.737122E-1
9.250000E+0	9.716243E-1
9.500000E+0	9.685220E-1
9.750000E+0	9.601526E-1
1.000000E+1	9.446749E-1
1.025000E+1	9.392736E-1
1.050000E+1	9.541529E-1
1.075000E+1	9.692745E-1
1.100000E+1	9.680490E-1
1.125000E+1	9.602013E-1
1.150000E+1	9.655298E-1
1.175000E+1	9.747148E-1
1.200000E+1	9.719715E-1
1.225000E+1	9.617447E-1
1.250000E+1	9.617462E-1
1.275000E+1	9.699838E-1
1.300000E+1	9.717998E-1
1.325000E+1	9.680392E-1
1.350000E+1	9.707904E-1
1.375000E+1	9.766706E-1
1.400000E+1	9.733905E-1
1.425000E+1	9.646786E-1
1.450000E+1	9.647607E-1
1.475000E+1	9.719774E-1
1.500000E+1	9.737392E-1
1.525000E+1	9.684747E-1
1.550000E+1	9.684796E-1
1.575000E+1	9.731092E-1
1.600000E+1	9.720121E-1
1.625000E+1	9.647016E-1
1.650000E+1	9.635039E-1
1.675000E+1	9.694510E-1
1.700000E+1	9.725026E-1
1.725000E+1	9.699196E-1
1.750000E+1	9.694389E-1
1.775000E+1	9.714306E-1
1.800000E+1	9.687402E-1
1.825000E+1	9.634289E-1
1.850000E+1	9.651547E-1
1.875000E+1	9.703764E-1
1.900000E+1	9.663506E-1
1.925000E+1	9.547315E-1
1.950000E+1	9.546335E-1
1.975000E+1	9.681864E-1
2.000000E+1	9.786642E-1
2.025000E+1	9.731942E-1
2.050000E+1	9.615752E-1
2.075000E+1	9.588679E-1
2.100000E+1	9.617110E-1
2.125000E+1	9.594689E-1
2.150000E+1	9.531693E-1
2.175000E+1	9.498348E-1
2.200000E+1	9.481204E-1
2.225000E+1	9.450182E-1
2.250000E+1	9.455197E-1
2.275000E+1	9.521216E-1
2.300000E+1	9.608787E-1
2.325000E+1	9.636600E-1
2.350000E+1	9.557902E-1
2.375000E+1	9.497264E-1
2.400000E+1	9.508615E-1
2.425000E+1	9.593004E-1
2.450000E+1	9.723244E-1
2.475000E+1	9.799959E-1
2.500000E+1	9.779479E-1
2.525000E+1	9.714655E-1
2.550000E+1	9.724098E-1
2.575000E+1	9.799448E-1
2.600000E+1	9.833167E-1
2.625000E+1	9.806402E-1
2.650000E+1	9.814895E-1
2.675000E+1	9.851632E-1
2.700000E+1	9.786448E-1
2.725000E+1	9.539553E-1
2.750000E+1	9.385069E-1
2.775000E+1	9.535122E-1
2.800000E+1	9.747136E-1
2.825000E+1	9.837859E-1
2.850000E+1	9.814173E-1
2.875000E+1	9.813831E-1
2.900000E+1	9.866126E-1
2.925000E+1	9.887165E-1
2.950000E+1	9.855266E-1
2.975000E+1	9.850527E-1
3.000000E+1	9.888164E-1
3.025000E+1	9.905181E-1
3.050000E+1	9.880662E-1
3.075000E+1	9.874813E-1
3.100000E+1	9.907833E-1
3.125000E+1	9.932706E-1
3.150000E+1	9.922994E-1
3.175000E+1	9.918987E-1
3.200000E+1	9.937148E-1
3.225000E+1	9.944003E-1
3.250000E+1	9.928044E-1
3.275000E+1	9.926552E-1
3.300000E+1	9.950202E-1
3.325000E+1	9.964244E-1
3.350000E+1	9.953275E-1
3.375000E+1	9.951407E-1
3.400000E+1	9.970022E-1
3.425000E+1	9.977318E-1
3.450000E+1	9.959524E-1
3.475000E+1	9.952873E-1
3.500000E+1	9.972260E-1
3.525000E+1	9.987831E-1
3.550000E+1	9.970899E-1
3.575000E+1	9.953486E-1
3.600000E+1	9.965520E-1
3.625000E+1	9.988314E-1
3.650000E+1	9.987419E-1
3.675000E+1	9.975379E-1
3.700000E+1	9.978120E-1
3.725000E+1	9.988500E-1
3.750000E+1	9.976252E-1
3.775000E+1	9.950238E-1
3.800000E+1	9.940095E-1
3.825000E+1	9.963748E-1
3.850000E+1	9.966353E-1
3.875000E+1	9.874446E-1
3.900000E+1	9.622765E-1
3.925000E+1	9.017983E-1
3.950000E+1	8.674562E-1
3.975000E+1	9.356489E-1
4.000000E+1	9.764529E-1
4.025000E+1	9.928549E-1
4.050000E+1	9.963418E-1
4.075000E+1	9.935224E-1
4.100000E+1	9.936090E-1
4.125000E+1	9.955748E-1
4.150000E+1	9.957581E-1
4.175000E+1	9.946584E-1
4.200000E+1	9.953282E-1
4.225000E+1	9.970613E-1
4.250000E+1	9.976214E-1
4.275000E+1	9.969255E-1
4.300000E+1	9.969938E-1
4.325000E+1	9.978388E-1
4.350000E+1	9.979866E-1
4.375000E+1	9.973411E-1
4.400000E+1	9.972443E-1
4.425000E+1	9.976729E-1
4.450000E+1	9.972401E-1
4.475000E+1	9.958104E-1
4.500000E+1	9.952907E-1
4.525000E+1	9.961308E-1
4.550000E+1	9.963942E-1
4.575000E+1	9.949104E-1
4.600000E+1	9.935109E-1
4.625000E+1	9.934021E-1
4.650000E+1	9.915337E-1
4.675000E+1	9.852026E-1
4.700000E+1	9.774266E-1
4.725000E+1	9.722923E-1
4.750000E+1	9.708090E-1
4.775000E+1	9.744343E-1
4.800000E+1	9.833127E-1
4.825000E+1	9.917298E-1
4.850000E+1	9.952751E-1
4.875000E+1	9.946657E-1
4.900000E+1	9.931527E-1
4.925000E+1	9.933964E-1
4.950000E+1	9.947369E-1
4.975000E+1	9.951202E-1
5.000000E+1	9.939919E-1
5.025000E+1	9.930322E-1
5.050000E+1	9.935677E-1
5.075000E+1	9.945774E-1
5.100000E+1	9.945917E-1
5.125000E+1	9.937057E-1
5.150000E+1	9.929538E-1
5.175000E+1	9.928574E-1
5.200000E+1	9.932847E-1
5.225000E+1	9.938988E-1
5.250000E+1	9.944262E-1
5.275000E+1	9.946426E-1
5.300000E+1	9.943585E-1
5.325000E+1	9.936030E-1
5.350000E+1	9.927393E-1
5.375000E+1	9.923509E-1
5.400000E+1	9.928332E-1
5.425000E+1	9.936069E-1
5.450000E+1	9.935472E-1
5.475000E+1	9.926269E-1
5.500000E+1	9.920914E-1
5.525000E+1	9.928363E-1
5.550000E+1	9.939650E-1
5.575000E+1	9.941667E-1
5.600000E+1	9.938517E-1
5.625000E+1	9.943810E-1
5.650000E+1	9.955976E-1
5.675000E+1	9.961669E-1
5.700000E+1	9.959633E-1
5.725000E+1	9.958165E-1
5.750000E+1	9.951824E-1
5.775000E+1	9.929191E-1
5.800000E+1	9.908296E-1
5.825000E+1	9.923624E-1
5.850000E+1	9.957243E-1
5.875000E+1	9.949139E-1
5.900000E+1	9.881917E-1
5.925000E+1	9.829180E-1
5.950000E+1	9.855092E-1
5.975000E+1	9.915837E-1
6.000000E+1	9.939914E-1
6.025000E+1	9.927561E-1
6.050000E+1	9.936438E-1
6.075000E+1	9.967596E-1
6.100000E+1	9.971575E-1
6.125000E+1	9.942460E-1
6.150000E+1	9.931771E-1
6.175000E+1	9.952386E-1
6.200000E+1	9.959443E-1
6.225000E+1	9.934612E-1
6.250000E+1	9.926374E-1
6.275000E+1	9.952437E-1
6.300000E+1	9.966660E-1
6.325000E+1	9.935306E-1
6.350000E+1	9.902926E-1
6.375000E+1	9.918306E-1
6.400000E+1	9.958374E-1
6.425000E+1	9.975611E-1
6.450000E+1	9.967189E-1
6.475000E+1	9.964570E-1
6.500000E+1	9.968435E-1
6.525000E+1	9.960687E-1
6.550000E+1	9.951041E-1
6.575000E+1	9.957741E-1
6.600000E+1	9.966806E-1
6.625000E+1	9.953649E-1
6.650000E+1	9.933053E-1
6.675000E+1	9.935235E-1
6.700000E+1	9.952884E-1
6.725000E+1	9.960136E-1
6.750000E+1	9.955389E-1
6.775000E+1	9.957537E-1
6.800000E+1	9.967892E-1
6.825000E+1	9.971952E-1
6.850000E+1	9.970390E-1
6.875000E+1	9.973583E-1
6.900000E+1	9.974267E-1
6.925000E+1	9.961970E-1
6.950000E+1	9.951557E-1
6.975000E+1	9.961065E-1
7.000000E+1	9.979170E-1
7.025000E+1	9.980444E-1
7.050000E+1	9.967766E-1
7.075000E+1	9.965379E-1
7.100000E+1	9.973867E-1
7.125000E+1	9.976203E-1
7.150000E+1	9.972399E-1
7.175000E+1	9.976541E-1
7.200000E+1	9.983257E-1
7.225000E+1	9.976023E-1
7.250000E+1	9.962791E-1
7.275000E+1	9.967363E-1
7.300000E+1	9.983917E-1
7.325000E+1	9.983979E-1
7.350000E+1	9.963491E-1
7.375000E+1	9.950885E-1
7.400000E+1	9.960332E-1
7.425000E+1	9.971723E-1
7.450000E+1	9.967042E-1
7.475000E+1	9.959073E-1
7.500000E+1	9.964538E-1
7.525000E+1	9.975220E-1
7.550000E+1	9.977152E-1
7.575000E+1	9.975239E-1
7.600000E+1	9.980051E-1
7.625000E+1	9.985732E-1
7.650000E+1	9.981281E-1
7.675000E+1	9.973608E-1
7.700000E+1	9.976002E-1
7.725000E+1	9.985143E-1
7.750000E+1	9.984623E-1
7.775000E+1	9.972961E-1
7.800000E+1	9.966353E-1
7.825000E+1	9.970924E-1
7.850000E+1	9.970420E-1
7.875000E+1	9.948348E-1
7.900000E+1	9.919444E-1
7.925000E+1	9.911080E-1
7.950000E+1	9.926571E-1
7.975000E+1	9.946803E-1
8.000000E+1	9.951064E-1
8.025000E+1	9.946156E-1
8.050000E+1	9.950117E-1
8.075000E+1	9.963922E-1
8.100000E+1	9.975900E-1
8.125000E+1	9.979390E-1
8.150000E+1	9.983639E-1
8.175000E+1	9.989434E-1
8.200000E+1	9.982162E-1
8.225000E+1	9.959167E-1
8.250000E+1	9.944601E-1
8.275000E+1	9.952093E-1
8.300000E+1	9.970340E-1
