freq (Hz)	magnitude
0.000000E+0	9.335930E-1
2.500000E-1	9.170386E-1
5.000000E-1	8.567092E-1
7.500000E-1	7.974378E-1
1.000000E+0	8.337073E-1
1.250000E+0	8.759367E-1
1.500000E+0	7.880138E-1
1.750000E+0	3.401030E-1
2.000000E+0	3.334519E-1
2.250000E+0	4.753089E-1
2.500000E+0	5.391209E-1
2.750000E+0	7.984272E-1
3.000000E+0	8.644365E-1
3.250000E+0	8.736254E-1
3.500000E+0	8.685521E-1
3.750000E+0	8.799888E-1
4.000000E+0	9.169940E-1
4.250000E+0	9.492369E-1
4.500000E+0	9.684523E-1
4.750000E+0	9.471772E-1
5.000000E+0	9.108866E-1
5.250000E+0	9.103224E-1
5.500000E+0	9.260595E-1
5.750000E+0	9.417836E-1
6.000000E+0	9.527425E-1
6.250000E+0	9.602390E-1
6.500000E+0	9.577751E-1
6.750000E+0	9.351207E-1
7.000000E+0	9.206093E-1
7.250000E+0	9.346962E-1
7.500000E+0	9.499074E-1
7.750000E+0	9.518404E-1
8.000000E+0	9.347646E-1
8.250000E+0	9.248548E-1
8.500000E+0	9.378043E-1
8.750000E+0	9.584471E-1
9.000000E+0	9.732899E-1
9.250000E+0	9.675704E-1
9.500000E+0	9.474764E-1
9.750000E+0	9.355613E-1
1.000000E+1	9.409595E-1
1.025000E+1	9.525544E-1
1.050000E+1	9.537283E-1
1.075000E+1	9.466824E-1
1.100000E+1	9.463894E-1
1.125000E+1	9.548748E-1
1.150000E+1	9.574228E-1
1.175000E+1	9.472826E-1
1.200000E+1	9.375715E-1
1.225000E+1	9.416064E-1
1.250000E+1	9.519827E-1
1.275000E+1	9.535180E-1
1.300000E+1	9.413774E-1
1.325000E+1	9.286277E-1
1.350000E+1	9.321039E-1
1.375000E+1	9.465780E-1
1.400000E+1	9.560143E-1
1.425000E+1	9.525963E-1
1.450000E+1	9.433003E-1
1.475000E+1	9.407721E-1
1.500000E+1	9.415115E-1
1.525000E+1	9.375713E-1
1.550000E+1	9.343783E-1
1.575000E+1	9.413483E-1
1.600000E+1	9.497309E-1
1.625000E+1	9.426088E-1
1.650000E+1	9.285135E-1
1.675000E+1	9.266039E-1
1.700000E+1	9.347647E-1
1.725000E+1	9.335891E-1
1.750000E+1	9.238436E-1
1.775000E+1	9.258624E-1
1.800000E+1	9.353815E-1
1.825000E+1	9.261165E-1
1.850000E+1	9.024035E-1
1.875000E+1	8.998423E-1
1.900000E+1	9.272748E-1
1.925000E+1	9.394241E-1
1.950000E+1	9.131850E-1
1.975000E+1	8.846843E-1
2.000000E+1	8.994828E-1
2.025000E+1	9.226603E-1
2.050000E+1	9.063568E-1
2.075000E+1	8.745547E-1
2.100000E+1	8.828281E-1
2.125000E+1	9.317485E-1
2.150000E+1	9.302532E-1
2.175000E+1	8.856359E-1
2.200000E+1	8.515863E-1
2.225000E+1	8.805273E-1
2.250000E+1	9.246429E-1
2.275000E+1	8.864925E-1
2.300000E+1	8.309949E-1
2.325000E+1	8.097283E-1
2.350000E+1	8.680358E-1
2.375000E+1	9.368592E-1
2.400000E+1	9.040916E-1
2.425000E+1	8.494410E-1
2.450000E+1	8.228984E-1
2.475000E+1	8.535964E-1
2.500000E+1	8.992478E-1
2.525000E+1	8.815067E-1
2.550000E+1	8.432810E-1
2.575000E+1	8.375133E-1
2.600000E+1	8.908971E-1
2.625000E+1	9.346512E-1
2.650000E+1	9.069231E-1
2.675000E+1	8.555750E-1
2.700000E+1	8.358502E-1
2.725000E+1	8.736696E-1
2.750000E+1	9.139527E-1
2.775000E+1	9.123297E-1
2.800000E+1	8.997468E-1
2.825000E+1	8.975292E-1
2.850000E+1	8.969820E-1
2.875000E+1	8.888034E-1
2.900000E+1	8.893363E-1
2.925000E+1	9.020874E-1
2.950000E+1	9.054284E-1
2.975000E+1	8.905386E-1
3.000000E+1	8.832624E-1
3.025000E+1	8.998194E-1
3.050000E+1	9.131605E-1
3.075000E+1	9.017181E-1
3.100000E+1	8.850963E-1
3.125000E+1	8.962140E-1
3.150000E+1	9.190012E-1
3.175000E+1	9.210359E-1
3.200000E+1	9.085626E-1
3.225000E+1	9.093887E-1
3.250000E+1	9.272404E-1
3.275000E+1	9.364799E-1
3.300000E+1	9.315721E-1
3.325000E+1	9.318187E-1
3.350000E+1	9.423510E-1
3.375000E+1	9.456504E-1
3.400000E+1	9.371889E-1
3.425000E+1	9.357236E-1
3.450000E+1	9.495594E-1
3.475000E+1	9.621195E-1
3.500000E+1	9.615589E-1
3.525000E+1	9.575197E-1
3.550000E+1	9.613793E-1
3.575000E+1	9.674366E-1
3.600000E+1	9.681188E-1
3.625000E+1	9.691234E-1
3.650000E+1	9.738524E-1
3.675000E+1	9.744301E-1
3.700000E+1	9.679371E-1
3.725000E+1	9.678557E-1
3.750000E+1	9.810126E-1
3.775000E+1	9.896288E-1
3.800000E+1	9.826392E-1
3.825000E+1	9.720078E-1
3.850000E+1	9.791255E-1
3.875000E+1	9.849152E-1
3.900000E+1	9.559457E-1
3.925000E+1	8.671193E-1
3.950000E+1	7.771952E-1
3.975000E+1	8.258499E-1
4.000000E+1	9.132677E-1
4.025000E+1	9.683726E-1
4.050000E+1	9.867393E-1
4.075000E+1	9.764319E-1
4.100000E+1	9.730116E-1
4.125000E+1	9.834916E-1
4.150000E+1	9.931966E-1
4.175000E+1	9.925066E-1
4.200000E+1	9.869971E-1
4.225000E+1	9.873848E-1
4.250000E+1	9.910663E-1
4.275000E+1	9.903350E-1
4.300000E+1	9.864097E-1
4.325000E+1	9.866694E-1
4.350000E+1	9.901951E-1
4.375000E+1	9.908598E-1
4.400000E+1	9.866358E-1
4.425000E+1	9.847456E-1
4.450000E+1	9.872924E-1
4.475000E+1	9.889795E-1
4.500000E+1	9.861000E-1
4.525000E+1	9.833055E-1
4.550000E+1	9.852561E-1
4.575000E+1	9.860525E-1
4.600000E+1	9.800591E-1
4.625000E+1	9.727281E-1
4.650000E+1	9.690881E-1
4.675000E+1	9.624286E-1
4.700000E+1	9.469089E-1
4.725000E+1	9.379731E-1
4.750000E+1	9.483339E-1
4.775000E+1	9.685801E-1
4.800000E+1	9.856923E-1
4.825000E+1	9.908652E-1
4.850000E+1	9.883746E-1
4.875000E+1	9.885062E-1
4.900000E+1	9.915894E-1
4.925000E+1	9.921559E-1
4.950000E+1	9.896023E-1
4.975000E+1	9.884197E-1
5.000000E+1	9.887013E-1
5.025000E+1	9.866224E-1
5.050000E+1	9.829747E-1
5.075000E+1	9.830278E-1
5.100000E+1	9.866350E-1
5.125000E+1	9.884372E-1
5.150000E+1	9.864475E-1
5.175000E+1	9.849699E-1
5.200000E+1	9.866113E-1
5.225000E+1	9.881224E-1
5.250000E+1	9.865460E-1
5.275000E+1	9.845359E-1
5.300000E+1	9.858385E-1
5.325000E+1	9.886220E-1
5.350000E+1	9.891895E-1
5.375000E+1	9.877457E-1
5.400000E+1	9.870729E-1
5.425000E+1	9.868765E-1
5.450000E+1	9.838795E-1
5.475000E+1	9.789071E-1
5.500000E+1	9.776618E-1
5.525000E+1	9.831982E-1
5.550000E+1	9.905323E-1
5.575000E+1	9.920334E-1
5.600000E+1	9.877747E-1
5.625000E+1	9.842319E-1
5.650000E+1	9.848179E-1
5.675000E+1	9.870544E-1
5.700000E+1	9.878427E-1
5.725000E+1	9.876917E-1
5.750000E+1	9.876477E-1
5.775000E+1	9.857945E-1
5.800000E+1	9.807919E-1
5.825000E+1	9.758646E-1
5.850000E+1	9.760754E-1
5.875000E+1	9.807674E-1
5.900000E+1	9.840112E-1
5.925000E+1	9.839953E-1
5.950000E+1	9.847420E-1
5.975000E+1	9.882241E-1
6.000000E+1	9.905751E-1
6.025000E+1	9.884428E-1
6.050000E+1	9.847840E-1
6.075000E+1	9.849288E-1
6.100000E+1	9.883338E-1
6.125000E+1	9.896573E-1
6.150000E+1	9.872134E-1
6.175000E+1	9.850448E-1
6.200000E+1	9.857148E-1
6.225000E+1	9.870271E-1
6.250000E+1	9.865112E-1
6.275000E+1	9.850135E-1
6.300000E+1	9.844214E-1
6.325000E+1	9.847433E-1
6.350000E+1	9.857783E-1
6.375000E+1	9.876851E-1
6.400000E+1	9.885171E-1
6.425000E+1	9.858454E-1
6.450000E+1	9.816163E-1
6.475000E+1	9.810227E-1
6.500000E+1	9.859511E-1
6.525000E+1	9.900988E-1
6.550000E+1	9.883659E-1
6.575000E+1	9.844684E-1
6.600000E+1	9.839287E-1
6.625000E+1	9.865962E-1
6.650000E+1	9.868926E-1
6.675000E+1	9.834263E-1
6.700000E+1	9.803492E-1
6.725000E+1	9.801384E-1
6.750000E+1	9.819237E-1
