freq (Hz)	magnitude
7.250000E+1	7.126061E+4
7.275000E+1	7.055890E+4
7.300000E+1	6.985400E+4
7.325000E+1	6.936841E+4
7.350000E+1	6.900325E+4
7.375000E+1	6.856431E+4
7.400000E+1	6.798286E+4
7.425000E+1	6.725812E+4
7.450000E+1	6.645614E+4
7.475000E+1	6.579524E+4
7.500000E+1	6.541612E+4
7.525000E+1	6.506593E+4
7.550000E+1	6.437214E+4
7.575000E+1	6.344028E+4
7.600000E+1	6.273437E+4
7.625000E+1	6.233767E+4
7.650000E+1	6.183518E+4
7.675000E+1	6.104953E+4
7.700000E+1	6.031769E+4
7.725000E+1	5.984468E+4
7.750000E+1	5.934471E+4
7.775000E+1	5.860586E+4
7.800000E+1	5.787255E+4
7.825000E+1	5.735354E+4
7.850000E+1	5.685741E+4
7.875000E+1	5.618180E+4
7.900000E+1	5.549945E+4
7.925000E+1	5.498053E+4
7.950000E+1	5.440135E+4
7.975000E+1	5.360433E+4
8.000000E+1	5.286253E+4
8.025000E+1	5.242331E+4
8.050000E+1	5.204277E+4
8.075000E+1	5.140896E+4
8.100000E+1	5.070416E+4
8.125000E+1	5.025974E+4
8.150000E+1	4.993837E+4
8.175000E+1	4.937266E+4
8.200000E+1	4.861537E+4
8.225000E+1	4.804092E+4
8.250000E+1	4.771924E+4
8.275000E+1	4.735096E+4
8.300000E+1	4.677957E+4
8.325000E+1	4.615792E+4
8.350000E+1	4.563671E+4
8.375000E+1	4.519433E+4
8.400000E+1	4.479594E+4
8.425000E+1	4.443587E+4
8.450000E+1	4.402784E+4
8.475000E+1	4.350408E+4
8.500000E+1	4.296633E+4
8.525000E+1	4.257169E+4
8.550000E+1	4.228071E+4
8.575000E+1	4.193847E+4
8.600000E+1	4.151576E+4
8.625000E+1	4.109420E+4
8.650000E+1	4.069678E+4
8.675000E+1	4.031070E+4
8.700000E+1	3.998328E+4
8.725000E+1	3.972622E+4
8.750000E+1	3.942815E+4
8.775000E+1	3.903060E+4
8.800000E+1	3.866031E+4
8.825000E+1	3.841936E+4
8.850000E+1	3.819496E+4
8.875000E+1	3.785405E+4
8.900000E+1	3.747282E+4
8.925000E+1	3.718728E+4
8.950000E+1	3.695491E+4
8.975000E+1	3.667267E+4
9.000000E+1	3.638687E+4
9.025000E+1	3.617422E+4
9.050000E+1	3.595574E+4
9.075000E+1	3.564394E+4
9.100000E+1	3.533731E+4
9.125000E+1	3.515816E+4
9.150000E+1	3.502489E+4
9.175000E+1	3.480795E+4
9.200000E+1	3.456584E+4
9.225000E+1	3.441002E+4
9.250000E+1	3.427167E+4
9.275000E+1	3.404001E+4
9.300000E+1	3.379849E+4
9.325000E+1	3.367845E+4
9.350000E+1	3.360263E+4
9.375000E+1	3.343004E+4
9.400000E+1	3.322520E+4
9.425000E+1	3.312788E+4
9.450000E+1	3.306569E+4
9.475000E+1	3.287465E+4
9.500000E+1	3.260845E+4
9.525000E+1	3.245278E+4
9.550000E+1	3.239816E+4
9.575000E+1	3.228278E+4
9.600000E+1	3.210283E+4
9.625000E+1	3.199388E+4
9.650000E+1	3.195188E+4
9.675000E+1	3.184733E+4
9.700000E+1	3.168550E+4
9.725000E+1	3.159448E+4
9.750000E+1	3.156523E+4
9.775000E+1	3.146757E+4
9.800000E+1	3.130996E+4
9.825000E+1	3.123152E+4
9.850000E+1	3.123403E+4
9.875000E+1	3.116960E+4
9.900000E+1	3.100830E+4
9.925000E+1	3.088559E+4
9.950000E+1	3.085798E+4
9.975000E+1	3.083082E+4
1.000000E+2	3.075574E+4
1.002500E+2	3.069798E+4
1.005000E+2	3.067350E+4
1.007500E+2	3.061057E+4
1.010000E+2	3.050303E+4
1.012500E+2	3.043482E+4
1.015000E+2	3.042618E+4
1.017500E+2	3.040536E+4
1.020000E+2	3.034710E+4
1.022500E+2	3.029458E+4
1.025000E+2	3.024807E+4
1.027500E+2	3.017289E+4
1.030000E+2	3.009922E+4
1.032500E+2	3.007845E+4
1.035000E+2	3.007137E+4
1.037500E+2	3.001449E+4
1.040000E+2	2.995040E+4
1.042500E+2	2.994612E+4
1.045000E+2	2.994759E+4
